LOCATION_CODE,MAT_CODE,PRODUCT_SUBTYPE,TRADE_PRODUCT_BRAND,TRADE_PRODUCT_MODEL,COLOR,PRODUCT_NAME,REQ_DATE,LUNCH_DATE,START_DATE,END_DATE,sum_lambda,STOCK_ON_HAND_AMT,SALE_AMT
1101,NEW0AP00111-BK01,HANDSET,APPLE,IPHONE1164,BLACK,IPHONE 11 64GB,2019-12-02,2019-10-11,2019-12-03,2019-12-09,6.6478,17,14
1101,NEW0AP00111-BK01,HANDSET,APPLE,IPHONE1164,BLACK,IPHONE 11 64GB,2019-12-05,2019-10-11,2019-12-06,2019-12-15,9.6261,5,11
1101,NEW0AP00111-BK01,HANDSET,APPLE,IPHONE1164,BLACK,IPHONE 11 64GB,2019-12-09,2019-10-11,2019-12-10,2019-12-16,6.772399999999999,0,7
1101,NEW0AP00111-BK01,HANDSET,APPLE,IPHONE1164,BLACK,IPHONE 11 64GB,2019-12-12,2019-10-11,2019-12-13,2019-12-22,9.8066,11,14
1101,NEW0AP00111-BK01,HANDSET,APPLE,IPHONE1164,BLACK,IPHONE 11 64GB,2019-12-16,2019-10-11,2019-12-17,2019-12-23,6.8994,3,10
1101,NEW0AP00111-BK01,HANDSET,APPLE,IPHONE1164,BLACK,IPHONE 11 64GB,2019-12-19,2019-10-11,2019-12-20,2019-12-29,9.9905,10,18
1101,NEW0AP00111-BK01,HANDSET,APPLE,IPHONE1164,BLACK,IPHONE 11 64GB,2019-12-23,2019-10-11,2019-12-24,2019-12-30,7.0287,13,15
1101,NEW0AP00111-BK01,HANDSET,APPLE,IPHONE1164,BLACK,IPHONE 11 64GB,2019-12-26,2019-10-11,2019-12-27,2020-01-05,10.1777,17,21
1101,NEW0AP00111-BK01,HANDSET,APPLE,IPHONE1164,BLACK,IPHONE 11 64GB,2019-12-30,2019-10-11,2019-12-31,2020-01-06,7.160399999999999,10,12
1101,NEW0AP00111-BK01,HANDSET,APPLE,IPHONE1164,BLACK,IPHONE 11 64GB,2020-01-02,2019-10-11,2020-01-03,2020-01-12,10.3682,4,12
1101,NEW0AP00111-BK01,HANDSET,APPLE,IPHONE1164,BLACK,IPHONE 11 64GB,2020-01-06,2019-10-11,2020-01-07,2020-01-13,7.2945,4,7
1101,NEW0AP00111-BK01,HANDSET,APPLE,IPHONE1164,BLACK,IPHONE 11 64GB,2020-01-09,2019-10-11,2020-01-10,2020-01-19,10.5626,5,13
1101,NEW0AP00111-BK01,HANDSET,APPLE,IPHONE1164,BLACK,IPHONE 11 64GB,2020-01-13,2019-10-11,2020-01-14,2020-01-20,7.431299999999999,8,10
1101,NEW0AP00111-BK01,HANDSET,APPLE,IPHONE1164,BLACK,IPHONE 11 64GB,2020-01-16,2019-10-11,2020-01-17,2020-01-26,10.7606,6,8
1101,NEW0AP00111-BK01,HANDSET,APPLE,IPHONE1164,BLACK,IPHONE 11 64GB,2020-01-20,2019-10-11,2020-01-21,2020-01-27,7.5705,9,2
1101,NEW0AP00111-BK01,HANDSET,APPLE,IPHONE1164,BLACK,IPHONE 11 64GB,2020-01-23,2019-10-11,2020-01-24,2020-02-02,10.9621,15,9
1101,NEW0AP00111-BK01,HANDSET,APPLE,IPHONE1164,BLACK,IPHONE 11 64GB,2020-01-27,2019-10-11,2020-01-28,2020-02-03,7.7123,15,12
1101,NEW0AP00111-BK01,HANDSET,APPLE,IPHONE1164,BLACK,IPHONE 11 64GB,2020-01-30,2019-10-11,2020-01-31,2020-02-09,11.1678,13,15
1101,NEW0AP00111-BK01,HANDSET,APPLE,IPHONE1164,BLACK,IPHONE 11 64GB,2020-02-03,2019-10-11,2020-02-04,2020-02-10,7.857,6,9
1101,NEW0AP00111-GN01,HANDSET,APPLE,IPHONE1164,GREEN,IPHONE 11 64GB,2019-12-02,2019-10-11,2019-12-03,2019-12-09,4.2424,1,6
1101,NEW0AP00111-GN01,HANDSET,APPLE,IPHONE1164,GREEN,IPHONE 11 64GB,2019-12-05,2019-10-11,2019-12-06,2019-12-15,6.1431,1,7
1101,NEW0AP00111-GN01,HANDSET,APPLE,IPHONE1164,GREEN,IPHONE 11 64GB,2019-12-09,2019-10-11,2019-12-10,2019-12-16,4.321899999999999,12,5
1101,NEW0AP00111-GN01,HANDSET,APPLE,IPHONE1164,GREEN,IPHONE 11 64GB,2019-12-12,2019-10-11,2019-12-13,2019-12-22,6.0349,15,8
1101,NEW0AP00111-GN01,HANDSET,APPLE,IPHONE1164,GREEN,IPHONE 11 64GB,2019-12-16,2019-10-11,2019-12-17,2019-12-23,4.4029,15,5
1101,NEW0AP00111-GN01,HANDSET,APPLE,IPHONE1164,GREEN,IPHONE 11 64GB,2019-12-19,2019-10-11,2019-12-20,2019-12-29,6.375500000000001,21,7
1101,NEW0AP00111-GN01,HANDSET,APPLE,IPHONE1164,GREEN,IPHONE 11 64GB,2019-12-23,2019-10-11,2019-12-24,2019-12-30,4.4856,18,3
1101,NEW0AP00111-GN01,HANDSET,APPLE,IPHONE1164,GREEN,IPHONE 11 64GB,2019-12-26,2019-10-11,2019-12-27,2020-01-05,6.263199999999999,17,5
1101,NEW0AP00111-GN01,HANDSET,APPLE,IPHONE1164,GREEN,IPHONE 11 64GB,2019-12-30,2019-10-11,2019-12-31,2020-01-06,4.569599999999999,15,5
1101,NEW0AP00111-GN01,HANDSET,APPLE,IPHONE1164,GREEN,IPHONE 11 64GB,2020-01-02,2019-10-11,2020-01-03,2020-01-12,6.6167,10,2
1101,NEW0AP00111-GN01,HANDSET,APPLE,IPHONE1164,GREEN,IPHONE 11 64GB,2020-01-06,2019-10-11,2020-01-07,2020-01-13,4.6552,16,1
1101,NEW0AP00111-GN01,HANDSET,APPLE,IPHONE1164,GREEN,IPHONE 11 64GB,2020-01-09,2019-10-11,2020-01-10,2020-01-19,6.7408,15,5
1101,NEW0AP00111-GN01,HANDSET,APPLE,IPHONE1164,GREEN,IPHONE 11 64GB,2020-01-13,2019-10-11,2020-01-14,2020-01-20,4.7424,14,6
1101,NEW0AP00111-GN01,HANDSET,APPLE,IPHONE1164,GREEN,IPHONE 11 64GB,2020-01-16,2019-10-11,2020-01-17,2020-01-26,6.8672,12,10
1101,NEW0AP00111-GN01,HANDSET,APPLE,IPHONE1164,GREEN,IPHONE 11 64GB,2020-01-20,2019-10-11,2020-01-21,2020-01-27,4.8313,10,6
1101,NEW0AP00111-GN01,HANDSET,APPLE,IPHONE1164,GREEN,IPHONE 11 64GB,2020-01-23,2019-10-11,2020-01-24,2020-02-02,6.7461,12,6
1101,NEW0AP00111-GN01,HANDSET,APPLE,IPHONE1164,GREEN,IPHONE 11 64GB,2020-01-27,2019-10-11,2020-01-28,2020-02-03,4.922,6,2
1101,NEW0AP00111-GN01,HANDSET,APPLE,IPHONE1164,GREEN,IPHONE 11 64GB,2020-01-30,2019-10-11,2020-01-31,2020-02-09,7.127300000000001,13,6
1101,NEW0AP00111-GN01,HANDSET,APPLE,IPHONE1164,GREEN,IPHONE 11 64GB,2020-02-03,2019-10-11,2020-02-04,2020-02-10,5.0143,12,6
1101,NEW0AP00111-PP01,HANDSET,APPLE,IPHONE1164,PURPLE,IPHONE 11 64GB,2019-12-02,2019-10-11,2019-12-03,2019-12-09,4.0438,3,9
1101,NEW0AP00111-PP01,HANDSET,APPLE,IPHONE1164,PURPLE,IPHONE 11 64GB,2019-12-05,2019-10-11,2019-12-06,2019-12-15,5.8553999999999995,0,13
1101,NEW0AP00111-PP01,HANDSET,APPLE,IPHONE1164,PURPLE,IPHONE 11 64GB,2019-12-09,2019-10-11,2019-12-10,2019-12-16,3.9724,13,8
1101,NEW0AP00111-PP01,HANDSET,APPLE,IPHONE1164,PURPLE,IPHONE 11 64GB,2019-12-12,2019-10-11,2019-12-13,2019-12-22,5.965199999999999,10,14
1101,NEW0AP00111-PP01,HANDSET,APPLE,IPHONE1164,PURPLE,IPHONE 11 64GB,2019-12-16,2019-10-11,2019-12-17,2019-12-23,4.1967,14,9
1101,NEW0AP00111-PP01,HANDSET,APPLE,IPHONE1164,PURPLE,IPHONE 11 64GB,2019-12-19,2019-10-11,2019-12-20,2019-12-29,6.076899999999999,19,12
1101,NEW0AP00111-PP01,HANDSET,APPLE,IPHONE1164,PURPLE,IPHONE 11 64GB,2019-12-23,2019-10-11,2019-12-24,2019-12-30,4.275399999999999,18,5
1101,NEW0AP00111-PP01,HANDSET,APPLE,IPHONE1164,PURPLE,IPHONE 11 64GB,2019-12-26,2019-10-11,2019-12-27,2020-01-05,5.9696,24,10
1101,NEW0AP00111-PP01,HANDSET,APPLE,IPHONE1164,PURPLE,IPHONE 11 64GB,2019-12-30,2019-10-11,2019-12-31,2020-01-06,4.2,20,7
1101,NEW0AP00111-PP01,HANDSET,APPLE,IPHONE1164,PURPLE,IPHONE 11 64GB,2020-01-02,2019-10-11,2020-01-03,2020-01-12,6.306900000000001,16,7
1101,NEW0AP00111-PP01,HANDSET,APPLE,IPHONE1164,PURPLE,IPHONE 11 64GB,2020-01-06,2019-10-11,2020-01-07,2020-01-13,4.4371,16,7
1101,NEW0AP00111-PP01,HANDSET,APPLE,IPHONE1164,PURPLE,IPHONE 11 64GB,2020-01-09,2019-10-11,2020-01-10,2020-01-19,6.4251,16,12
1101,NEW0AP00111-PP01,HANDSET,APPLE,IPHONE1164,PURPLE,IPHONE 11 64GB,2020-01-13,2019-10-11,2020-01-14,2020-01-20,4.5203,12,6
1101,NEW0AP00111-PP01,HANDSET,APPLE,IPHONE1164,PURPLE,IPHONE 11 64GB,2020-01-16,2019-10-11,2020-01-17,2020-01-26,6.5455,9,6
1101,NEW0AP00111-PP01,HANDSET,APPLE,IPHONE1164,PURPLE,IPHONE 11 64GB,2020-01-20,2019-10-11,2020-01-21,2020-01-27,4.6051,12,3
1101,NEW0AP00111-PP01,HANDSET,APPLE,IPHONE1164,PURPLE,IPHONE 11 64GB,2020-01-23,2019-10-11,2020-01-24,2020-02-02,6.6682999999999995,14,5
1101,NEW0AP00111-PP01,HANDSET,APPLE,IPHONE1164,PURPLE,IPHONE 11 64GB,2020-01-27,2019-10-11,2020-01-28,2020-02-03,4.6913,11,4
1101,NEW0AP00111-PP01,HANDSET,APPLE,IPHONE1164,PURPLE,IPHONE 11 64GB,2020-01-30,2019-10-11,2020-01-31,2020-02-09,6.5504999999999995,9,7
1101,NEW0AP00111-PP01,HANDSET,APPLE,IPHONE1164,PURPLE,IPHONE 11 64GB,2020-02-03,2019-10-11,2020-02-04,2020-02-10,4.7793,7,7
1101,NEW0AP00111-RD01,HANDSET,APPLE,IPHONE1164,RED,IPHONE 11 64GB,2019-12-02,2019-10-11,2019-12-03,2019-12-09,1.9523,2,3
1101,NEW0AP00111-RD01,HANDSET,APPLE,IPHONE1164,RED,IPHONE 11 64GB,2019-12-05,2019-10-11,2019-12-06,2019-12-15,2.7262,0,6
1101,NEW0AP00111-RD01,HANDSET,APPLE,IPHONE1164,RED,IPHONE 11 64GB,2019-12-09,2019-10-11,2019-12-10,2019-12-16,1.9889999999999999,7,4
1101,NEW0AP00111-RD01,HANDSET,APPLE,IPHONE1164,RED,IPHONE 11 64GB,2019-12-12,2019-10-11,2019-12-13,2019-12-22,2.7772,4,6
1101,NEW0AP00111-RD01,HANDSET,APPLE,IPHONE1164,RED,IPHONE 11 64GB,2019-12-16,2019-10-11,2019-12-17,2019-12-23,2.0261,8,5
1101,NEW0AP00111-RD01,HANDSET,APPLE,IPHONE1164,RED,IPHONE 11 64GB,2019-12-19,2019-10-11,2019-12-20,2019-12-29,2.9339,8,3
1101,NEW0AP00111-RD01,HANDSET,APPLE,IPHONE1164,RED,IPHONE 11 64GB,2019-12-23,2019-10-11,2019-12-24,2019-12-30,1.9905,8,1
1101,NEW0AP00111-RD01,HANDSET,APPLE,IPHONE1164,RED,IPHONE 11 64GB,2019-12-26,2019-10-11,2019-12-27,2020-01-05,2.9888,13,4
1101,NEW0AP00111-RD01,HANDSET,APPLE,IPHONE1164,RED,IPHONE 11 64GB,2019-12-30,2019-10-11,2019-12-31,2020-01-06,2.0278,13,4
1101,NEW0AP00111-RD01,HANDSET,APPLE,IPHONE1164,RED,IPHONE 11 64GB,2020-01-02,2019-10-11,2020-01-03,2020-01-12,3.0448,11,3
1101,NEW0AP00111-RD01,HANDSET,APPLE,IPHONE1164,RED,IPHONE 11 64GB,2020-01-06,2019-10-11,2020-01-07,2020-01-13,2.1422,9,2
1101,NEW0AP00111-RD01,HANDSET,APPLE,IPHONE1164,RED,IPHONE 11 64GB,2020-01-09,2019-10-11,2020-01-10,2020-01-19,3.102,9,4
1101,NEW0AP00111-RD01,HANDSET,APPLE,IPHONE1164,RED,IPHONE 11 64GB,2020-01-13,2019-10-11,2020-01-14,2020-01-20,2.1044,7,3
1101,NEW0AP00111-RD01,HANDSET,APPLE,IPHONE1164,RED,IPHONE 11 64GB,2020-01-16,2019-10-11,2020-01-17,2020-01-26,3.1601999999999997,6,6
1101,NEW0AP00111-RD01,HANDSET,APPLE,IPHONE1164,RED,IPHONE 11 64GB,2020-01-20,2019-10-11,2020-01-21,2020-01-27,2.144,7,5
1101,NEW0AP00111-RD01,HANDSET,APPLE,IPHONE1164,RED,IPHONE 11 64GB,2020-01-23,2019-10-11,2020-01-24,2020-02-02,3.1045000000000003,4,7
1101,NEW0AP00111-RD01,HANDSET,APPLE,IPHONE1164,RED,IPHONE 11 64GB,2020-01-27,2019-10-11,2020-01-28,2020-02-03,2.265,5,4
1101,NEW0AP00111-RD01,HANDSET,APPLE,IPHONE1164,RED,IPHONE 11 64GB,2020-01-30,2019-10-11,2020-01-31,2020-02-09,3.2797,5,5
1101,NEW0AP00111-RD01,HANDSET,APPLE,IPHONE1164,RED,IPHONE 11 64GB,2020-02-03,2019-10-11,2020-02-04,2020-02-10,2.3073,2,2
1101,NEW0AP00111-WH01,HANDSET,APPLE,IPHONE1164,WHITE,IPHONE 11 64GB,2019-12-02,2019-10-11,2019-12-03,2019-12-09,0.0904,0,0
1101,NEW0AP00111-WH01,HANDSET,APPLE,IPHONE1164,WHITE,IPHONE 11 64GB,2019-12-05,2019-10-11,2019-12-06,2019-12-15,1.0956,0,3
1101,NEW0AP00111-WH01,HANDSET,APPLE,IPHONE1164,WHITE,IPHONE 11 64GB,2019-12-12,2019-10-11,2019-12-13,2019-12-22,3.5981,0,10
1101,NEW0AP00111-WH01,HANDSET,APPLE,IPHONE1164,WHITE,IPHONE 11 64GB,2019-12-16,2019-10-11,2019-12-17,2019-12-23,2.6250999999999998,7,9
1101,NEW0AP00111-WH01,HANDSET,APPLE,IPHONE1164,WHITE,IPHONE 11 64GB,2019-12-19,2019-10-11,2019-12-20,2019-12-29,3.6654999999999998,6,18
1101,NEW0AP00111-WH01,HANDSET,APPLE,IPHONE1164,WHITE,IPHONE 11 64GB,2019-12-23,2019-10-11,2019-12-24,2019-12-30,2.5788,15,11
1101,NEW0AP00111-WH01,HANDSET,APPLE,IPHONE1164,WHITE,IPHONE 11 64GB,2019-12-26,2019-10-11,2019-12-27,2020-01-05,3.8726,16,10
1101,NEW0AP00111-WH01,HANDSET,APPLE,IPHONE1164,WHITE,IPHONE 11 64GB,2019-12-30,2019-10-11,2019-12-31,2020-01-06,2.7246,9,8
1101,NEW0AP00111-WH01,HANDSET,APPLE,IPHONE1164,WHITE,IPHONE 11 64GB,2020-01-02,2019-10-11,2020-01-03,2020-01-12,3.9451,6,8
1101,NEW0AP00111-WH01,HANDSET,APPLE,IPHONE1164,WHITE,IPHONE 11 64GB,2020-01-06,2019-10-11,2020-01-07,2020-01-13,2.7755,11,4
1101,NEW0AP00111-WH01,HANDSET,APPLE,IPHONE1164,WHITE,IPHONE 11 64GB,2020-01-09,2019-10-11,2020-01-10,2020-01-19,4.019,14,6
1101,NEW0AP00111-WH01,HANDSET,APPLE,IPHONE1164,WHITE,IPHONE 11 64GB,2020-01-13,2019-10-11,2020-01-14,2020-01-20,2.8276,13,4
1101,NEW0AP00111-WH01,HANDSET,APPLE,IPHONE1164,WHITE,IPHONE 11 64GB,2020-01-16,2019-10-11,2020-01-17,2020-01-26,3.9482,14,9
1101,NEW0AP00111-WH01,HANDSET,APPLE,IPHONE1164,WHITE,IPHONE 11 64GB,2020-01-20,2019-10-11,2020-01-21,2020-01-27,2.8805,10,6
1101,NEW0AP00111-WH01,HANDSET,APPLE,IPHONE1164,WHITE,IPHONE 11 64GB,2020-01-23,2019-10-11,2020-01-24,2020-02-02,4.0219000000000005,8,7
1101,NEW0AP00111-WH01,HANDSET,APPLE,IPHONE1164,WHITE,IPHONE 11 64GB,2020-01-27,2019-10-11,2020-01-28,2020-02-03,2.9344,9,3
1101,NEW0AP00111-WH01,HANDSET,APPLE,IPHONE1164,WHITE,IPHONE 11 64GB,2020-01-30,2019-10-11,2020-01-31,2020-02-09,4.2492,13,9
1101,NEW0AP00111-WH01,HANDSET,APPLE,IPHONE1164,WHITE,IPHONE 11 64GB,2020-02-03,2019-10-11,2020-02-04,2020-02-10,2.9895,10,8
1101,NEW0AP00111-YL01,HANDSET,APPLE,IPHONE1164,YELLOW,IPHONE 11 64GB,2019-12-09,2019-10-11,2019-12-10,2019-12-16,0.5536,0,0
1101,NEW0AP00111-YL01,HANDSET,APPLE,IPHONE1164,YELLOW,IPHONE 11 64GB,2019-12-12,2019-10-11,2019-12-13,2019-12-22,0.2488,0,1
1101,NEW0AP00111-YL01,HANDSET,APPLE,IPHONE1164,YELLOW,IPHONE 11 64GB,2019-12-16,2019-10-11,2019-12-17,2019-12-23,0.175,0,1
1101,NEW0AP00111-YL01,HANDSET,APPLE,IPHONE1164,YELLOW,IPHONE 11 64GB,2019-12-19,2019-10-11,2019-12-20,2019-12-29,0.5632,0,3
1101,NEW0AP00111-YL01,HANDSET,APPLE,IPHONE1164,YELLOW,IPHONE 11 64GB,2019-12-23,2019-10-11,2019-12-24,2019-12-30,0.5746,2,2
1101,NEW0AP00111-YL01,HANDSET,APPLE,IPHONE1164,YELLOW,IPHONE 11 64GB,2019-12-26,2019-10-11,2019-12-27,2020-01-05,0.863,4,3
1101,NEW0AP00111-YL01,HANDSET,APPLE,IPHONE1164,YELLOW,IPHONE 11 64GB,2019-12-30,2019-10-11,2019-12-31,2020-01-06,0.5853,2,1
1101,NEW0AP00111-YL01,HANDSET,APPLE,IPHONE1164,YELLOW,IPHONE 11 64GB,2020-01-02,2019-10-11,2020-01-03,2020-01-12,0.8477,2,2
1101,NEW0AP00111-YL01,HANDSET,APPLE,IPHONE1164,YELLOW,IPHONE 11 64GB,2020-01-06,2019-10-11,2020-01-07,2020-01-13,0.6184,3,1
1101,NEW0AP00111-YL01,HANDSET,APPLE,IPHONE1164,YELLOW,IPHONE 11 64GB,2020-01-09,2019-10-11,2020-01-10,2020-01-19,0.8635,2,0
1101,NEW0AP00111-YL01,HANDSET,APPLE,IPHONE1164,YELLOW,IPHONE 11 64GB,2020-01-13,2019-10-11,2020-01-14,2020-01-20,0.6074999999999999,5,0
1101,NEW0AP00111-YL01,HANDSET,APPLE,IPHONE1164,YELLOW,IPHONE 11 64GB,2020-01-16,2019-10-11,2020-01-17,2020-01-26,0.8797,5,0
1101,NEW0AP00111-YL01,HANDSET,APPLE,IPHONE1164,YELLOW,IPHONE 11 64GB,2020-01-20,2019-10-11,2020-01-21,2020-01-27,0.4268,5,0
1101,NEW0AP00111-YL01,HANDSET,APPLE,IPHONE1164,YELLOW,IPHONE 11 64GB,2020-01-23,2019-10-11,2020-01-24,2020-02-02,0.6181,5,1
1101,NEW0AP00111-YL01,HANDSET,APPLE,IPHONE1164,YELLOW,IPHONE 11 64GB,2020-01-27,2019-10-11,2020-01-28,2020-02-03,0.1956,5,1
1101,NEW0AP00111-YL01,HANDSET,APPLE,IPHONE1164,YELLOW,IPHONE 11 64GB,2020-01-30,2019-10-11,2020-01-31,2020-02-09,0.9469000000000001,4,0
1101,NEW0AP00111-YL01,HANDSET,APPLE,IPHONE1164,YELLOW,IPHONE 11 64GB,2020-02-03,2019-10-11,2020-02-04,2020-02-10,0.6424,3,0
1101,NEW0AP00112-BK01,HANDSET,APPLE,IPHONE11128,BLACK,IPHONE 11 128GB,2019-12-02,2019-10-11,2019-12-03,2019-12-09,17.3367,0,30
1101,NEW0AP00112-BK01,HANDSET,APPLE,IPHONE11128,BLACK,IPHONE 11 128GB,2019-12-05,2019-10-11,2019-12-06,2019-12-15,23.6441,0,43
1101,NEW0AP00112-BK01,HANDSET,APPLE,IPHONE11128,BLACK,IPHONE 11 128GB,2019-12-09,2019-10-11,2019-12-10,2019-12-16,16.269000000000002,0,27
1101,NEW0AP00112-BK01,HANDSET,APPLE,IPHONE11128,BLACK,IPHONE 11 128GB,2019-12-12,2019-10-11,2019-12-13,2019-12-22,22.1878,0,43
1101,NEW0AP00112-BK01,HANDSET,APPLE,IPHONE11128,BLACK,IPHONE 11 128GB,2019-12-16,2019-10-11,2019-12-17,2019-12-23,15.267000000000001,4,25
1101,NEW0AP00112-BK01,HANDSET,APPLE,IPHONE11128,BLACK,IPHONE 11 128GB,2019-12-19,2019-10-11,2019-12-20,2019-12-29,20.8212,19,42
1101,NEW0AP00112-BK01,HANDSET,APPLE,IPHONE11128,BLACK,IPHONE 11 128GB,2019-12-23,2019-10-11,2019-12-24,2019-12-30,14.326400000000001,10,30
1101,NEW0AP00112-BK01,HANDSET,APPLE,IPHONE11128,BLACK,IPHONE 11 128GB,2019-12-26,2019-10-11,2019-12-27,2020-01-05,19.5384,16,31
1101,NEW0AP00112-BK01,HANDSET,APPLE,IPHONE11128,BLACK,IPHONE 11 128GB,2019-12-30,2019-10-11,2019-12-31,2020-01-06,13.444,10,16
1101,NEW0AP00112-BK01,HANDSET,APPLE,IPHONE11128,BLACK,IPHONE 11 128GB,2020-01-02,2019-10-11,2020-01-03,2020-01-12,18.3352,0,17
1101,NEW0AP00112-BK01,HANDSET,APPLE,IPHONE11128,BLACK,IPHONE 11 128GB,2020-01-06,2019-10-11,2020-01-07,2020-01-13,12.616000000000001,0,9
1101,NEW0AP00112-BK01,HANDSET,APPLE,IPHONE11128,BLACK,IPHONE 11 128GB,2020-01-09,2019-10-11,2020-01-10,2020-01-19,17.2058,6,17
1101,NEW0AP00112-BK01,HANDSET,APPLE,IPHONE11128,BLACK,IPHONE 11 128GB,2020-01-13,2019-10-11,2020-01-14,2020-01-20,11.838999999999999,0,17
1101,NEW0AP00112-BK01,HANDSET,APPLE,IPHONE11128,BLACK,IPHONE 11 128GB,2020-01-16,2019-10-11,2020-01-17,2020-01-26,16.1461,6,29
1101,NEW0AP00112-BK01,HANDSET,APPLE,IPHONE11128,BLACK,IPHONE 11 128GB,2020-01-20,2019-10-11,2020-01-21,2020-01-27,11.1098,5,20
1101,NEW0AP00112-BK01,HANDSET,APPLE,IPHONE11128,BLACK,IPHONE 11 128GB,2020-01-23,2019-10-11,2020-01-24,2020-02-02,15.151499999999999,15,18
1101,NEW0AP00112-BK01,HANDSET,APPLE,IPHONE11128,BLACK,IPHONE 11 128GB,2020-01-27,2019-10-11,2020-01-28,2020-02-03,10.4254,3,5
1101,NEW0AP00112-BK01,HANDSET,APPLE,IPHONE11128,BLACK,IPHONE 11 128GB,2020-01-30,2019-10-11,2020-01-31,2020-02-09,14.218200000000001,18,10
1101,NEW0AP00112-BK01,HANDSET,APPLE,IPHONE11128,BLACK,IPHONE 11 128GB,2020-02-03,2019-10-11,2020-02-04,2020-02-10,9.7831,14,10
1101,NEW0AP00112-GN01,HANDSET,APPLE,IPHONE11128,GREEN,IPHONE 11 128GB,2019-12-02,2019-10-11,2019-12-03,2019-12-09,7.8441,0,9
1101,NEW0AP00112-GN01,HANDSET,APPLE,IPHONE11128,GREEN,IPHONE 11 128GB,2019-12-05,2019-10-11,2019-12-06,2019-12-15,15.5292,0,14
1101,NEW0AP00112-GN01,HANDSET,APPLE,IPHONE11128,GREEN,IPHONE 11 128GB,2019-12-09,2019-10-11,2019-12-10,2019-12-16,10.6853,14,11
1101,NEW0AP00112-GN01,HANDSET,APPLE,IPHONE11128,GREEN,IPHONE 11 128GB,2019-12-12,2019-10-11,2019-12-13,2019-12-22,14.5726,9,21
1101,NEW0AP00112-GN01,HANDSET,APPLE,IPHONE11128,GREEN,IPHONE 11 128GB,2019-12-16,2019-10-11,2019-12-17,2019-12-23,10.027099999999999,13,16
1101,NEW0AP00112-GN01,HANDSET,APPLE,IPHONE11128,GREEN,IPHONE 11 128GB,2019-12-19,2019-10-11,2019-12-20,2019-12-29,13.6752,12,26
1101,NEW0AP00112-GN01,HANDSET,APPLE,IPHONE11128,GREEN,IPHONE 11 128GB,2019-12-23,2019-10-11,2019-12-24,2019-12-30,9.409600000000001,16,18
1101,NEW0AP00112-GN01,HANDSET,APPLE,IPHONE11128,GREEN,IPHONE 11 128GB,2019-12-26,2019-10-11,2019-12-27,2020-01-05,12.832899999999999,26,20
1101,NEW0AP00112-GN01,HANDSET,APPLE,IPHONE11128,GREEN,IPHONE 11 128GB,2019-12-30,2019-10-11,2019-12-31,2020-01-06,8.83,12,9
1101,NEW0AP00112-GN01,HANDSET,APPLE,IPHONE11128,GREEN,IPHONE 11 128GB,2020-01-02,2019-10-11,2020-01-03,2020-01-12,12.0425,10,12
1101,NEW0AP00112-GN01,HANDSET,APPLE,IPHONE11128,GREEN,IPHONE 11 128GB,2020-01-06,2019-10-11,2020-01-07,2020-01-13,8.2861,7,6
1101,NEW0AP00112-GN01,HANDSET,APPLE,IPHONE11128,GREEN,IPHONE 11 128GB,2020-01-09,2019-10-11,2020-01-10,2020-01-19,11.3006,5,6
1101,NEW0AP00112-GN01,HANDSET,APPLE,IPHONE11128,GREEN,IPHONE 11 128GB,2020-01-13,2019-10-11,2020-01-14,2020-01-20,7.7757,0,3
1101,NEW0AP00112-GN01,HANDSET,APPLE,IPHONE11128,GREEN,IPHONE 11 128GB,2020-01-16,2019-10-11,2020-01-17,2020-01-26,10.2608,6,6
1101,NEW0AP00112-GN01,HANDSET,APPLE,IPHONE11128,GREEN,IPHONE 11 128GB,2020-01-20,2019-10-11,2020-01-21,2020-01-27,7.296600000000001,11,5
1101,NEW0AP00112-GN01,HANDSET,APPLE,IPHONE11128,GREEN,IPHONE 11 128GB,2020-01-23,2019-10-11,2020-01-24,2020-02-02,9.9512,10,11
1101,NEW0AP00112-GN01,HANDSET,APPLE,IPHONE11128,GREEN,IPHONE 11 128GB,2020-01-27,2019-10-11,2020-01-28,2020-02-03,6.6255,7,6
1101,NEW0AP00112-GN01,HANDSET,APPLE,IPHONE11128,GREEN,IPHONE 11 128GB,2020-01-30,2019-10-11,2020-01-31,2020-02-09,9.3385,8,7
1101,NEW0AP00112-GN01,HANDSET,APPLE,IPHONE11128,GREEN,IPHONE 11 128GB,2020-02-03,2019-10-11,2020-02-04,2020-02-10,6.4257,12,6
1101,NEW0AP00112-PP01,HANDSET,APPLE,IPHONE11128,PURPLE,IPHONE 11 128GB,2019-12-02,2019-10-11,2019-12-03,2019-12-09,10.5455,0,15
1101,NEW0AP00112-PP01,HANDSET,APPLE,IPHONE11128,PURPLE,IPHONE 11 128GB,2019-12-05,2019-10-11,2019-12-06,2019-12-15,14.3823,0,20
1101,NEW0AP00112-PP01,HANDSET,APPLE,IPHONE11128,PURPLE,IPHONE 11 128GB,2019-12-09,2019-10-11,2019-12-10,2019-12-16,9.8961,8,9
1101,NEW0AP00112-PP01,HANDSET,APPLE,IPHONE11128,PURPLE,IPHONE 11 128GB,2019-12-12,2019-10-11,2019-12-13,2019-12-22,13.4964,7,17
1101,NEW0AP00112-PP01,HANDSET,APPLE,IPHONE11128,PURPLE,IPHONE 11 128GB,2019-12-16,2019-10-11,2019-12-17,2019-12-23,8.985800000000001,11,11
